key,SK
995392413cee61cc1fcec9807870ea8c,70872
b39de9ed2bb8fd08a970e4517c698824,70873
b1a88554eb1f7f68627549e26257b583,70874
fe2ac30768e07e362b649951cc625144,70875
460673777918e7a42a262293341ae7d5,70876
c170c51c1eb31dee8f0771f19fe984a6,70877
575ca88a26f8e32bb7691d172640bbb6,70878
20fb6eab29c449df8173b2a3c868439d,70879
96c21ec9db51ad9d07c2b592c45f2144,70880
750ed62dff96bf5713b8c6a6bbfdc948,70881
7cc42e63e4677cbb3e1434f08601b329,70882
e36869cebed0b0d8f600f719ec0b0478,70883
c2fd626797fb5ca566e69305eebca31a,70884
88ed58abfdfae2aeba565453608e8e07,70885
e5a8151b77b30febb4c0aec6a2f015b9,70886
448a4837b41e7f24ad7dabafe574c842,70887
5d4f5212371724259b175c9e1a1064fc,70888
71affeaa67493ff0db555224e59b1bbb,70889
4baa06417aa0574e5ebf76cc4015f680,70890
5ffe81e9175008222d385b418ef51a6d,70891
669b4e413bba377a759547000b13117e,70892
3902c863a4cc7b325b57a420f8012a0e,70893
6f7575421a734bfa430fcbf23f41e1f0,70894
c40b742c11a9df1f4d5cda8301dace51,70895
f09f3f77745d7ca1975a8c080123a68a,70896
55e437ea6e09474dfdddee9b983aa798,70897
cc84d04f45b429e9b55417f15b01aa52,70898
ba6ef427eddcdf12922391f524c053aa,70899
91d14212d8350307a23f62cdab6b4978,70900
88362b1861d6006c64c8a30e48a3be01,70901
3cf35e66383eac0fa651e99728d09c8c,70902
620d254bc4b9c32cda7b908de600926a,70903
dedfb42b20552455d833569e5fd73390,70904
d6a7e3621ef1e50b038deaf06e44fe6c,70905
2e6d9b2e86ecc0efd34ab46632ef4448,70906
95ef5243238e7b30c38c33fcdf05331e,70907
2f2d84378c1f56a11a3c7e6329ade2cf,70908
bb8a21007d7fc7789338070eaef9c601,70909
3bcc1c9f93f90f188ff37ccb4e22bad2,70910
73c03f80def4f5e6c940e49350125298,70911
7f31dc70c624428b42b32b0b0167ba39,70912
39d42259839b9cfad053b83e19e14fc0,70913
76c8089e946c8fd0cea2f819f1aa6d78,70914
c86098909905caad95e52f3c49ed3b5a,70915
01c139e11e826da7bf9782cf1ee904bf,70916
995d87eccd226be9b3c4b980d2728eb2,70917
8c695ffcf56400764176fd1789ec7fa2,70918
eef1b5385bc2d6cdf899eaf1337be979,70919
5ff05cd5557e3cc10ba2ef800f2b8da6,70920
3675bad64212bdf96c5062ea051384e1,70921
90afb8151d6aca71ae7b52a029ebc165,70922
31116b5bedeace2fc1202e1e5288be14,70923
314c573c3c333b3bfdaf1b7821642d39,70924
549eaa78237c5a5c9ca1cc4a8d812208,70925
10e2410205407d25bc85d047ca583cdc,70926
a4d5fcb131fab3ac106ae40ac7042833,70927
fc7e3c066f67dcf0954cd79e8b52a7df,70928
f80a22b75de2f7ef552287c042b55904,70929
b2adafcef9baffbef06c6e49e3d64c71,70930
56876127578ae75a3a469572eca6602b,70931
a880a78363d1f9a76ec3ca2b150de0dc,70932
499e36ddc9a7c36dd44e2dcd43a76620,70933
2ab3c22d797ae5a4199d53021ac9e78b,70934
5705bc62270ffb13ed25996c30d281c6,70935
3f6628878fb03f1d5fef1958971d1680,70936
1ae3a362085a74b0934c19b2533b9265,70937
88ef4dd86ce9168daf5579d4f878f93c,70938
643fa404d2dac7349a17416c2d2abf42,70939
e7fad3681883337ef2d804f54f9adbc1,70940
e34c35f516c039e39fe961639b87cdc4,70941
e641c4c52bd0059576b2ed7d7acc2feb,70942
05a4879e7e161809c8bf4d8171b0c670,70943
85ba0f5d522324bd5acb9d014fa37c82,70944
a052b4ec749ff1fecf61228b8dd68a4e,70945
d82c41502ff72f11870b7546659bc8d4,70946
96c3480bcfc103e174ee23d12043188b,70947
64d68b5e88c8e4cda34a9d46314132a1,70948
3a387120748132611868e2e4707cdbaa,70949
07f267d3cb28221009ef6852101d70c7,70950
0828f00051736863b477ea7277ddda6f,70951
2f5af9bfb62b1adb5d3865bbf05c4a56,70952
335f7b1126543ca03f8bd08b7f78c5e5,70953
c7b50349c671aee4a4e97aff1c8188c5,70954
37da3da6179d8ae1941a30b52dd4815c,70955
bd6bcdd3e5ffd0d3e562f279e2b3fe3a,70956
da0a6ee487d278ae0fc77b10e9c18d8e,70957
676157c2d1075c88ea0009f8d7d2d389,70958
664a44899f2e94b4b928c781547d7bee,70959
2c833074fc9fbb5d8c24ec212ce02bff,70960
7d7450d00dd0f7359d74c86cb5890fd9,70961
22b7dd604ff5725df72b4245777f87f7,70962
9ea386e9542809c5955f1b89354c5e5c,70963
5aad92458ca3d4d408c99f424de3cd73,70964
7641030cb95588ea6eaeda75cb63fc92,70965
6f46d796b9d7089d7d0a78e0d254f38f,70966
8c4a924fbaf8e5d685676b7a7269cc07,70967
3a604ee4bab12dd296760f2295b74614,70968
f5594a5beff0da9f2ae31381e7f4195f,70969
b513b10ef81dc22d15e850789a8a96b1,70970
3d6c7984f741db86885c11fb6f8ef329,70971
b23a3fbf20082ffb8fce7107c46d7355,70972
64a954ed681af38362c928f1f6a7ec47,70973
28889b0ebcf51e11d33d3b8913ec4780,70974
1d73d3f30d166ae684a1ae877edcead5,70975
