key,SK
14940,344905
14930,344906
14960,344907
14960,344908
14907,344909
14900,344910
14940,344911
14900,344912
14960,344913
14940,344914
14920,344915
14940,344916
14940,344917
14900,344918
14955,344919
14930,344920
14955,344921
14960,344922
14900,344923
14940,344924
14940,344925
14955,344926
14940,344927
14940,344928
14955,344929
14900,344930
14910,344931
14915,344932
14940,344933
14910,344934
14910,344935
14960,344936
14910,344937
14940,344938
14900,344939
14935,344940
14960,344941
14900,344942
14955,344943
14955,344944
14960,344945
14940,344946
14955,344947
14940,344948
14930,344949
14960,344950
14955,344951
14960,344952
14940,344953
14920,344954
14940,344955
14960,344956
14990,344957
14955,344958
14940,344959
14960,344960
14960,344961
14900,344962
14900,344963
14960,344964
14920,344965
14940,344966
14960,344967
14935,344968
14940,344969
14955,344970
14930,344971
14960,344972
14960,344973
14940,344974
14990,344975
14900,344976
14930,344977
14940,344978
14955,344979
14955,344980
14900,344981
14960,344982
14960,344983
14930,344984
14930,344985
14900,344986
14955,344987
14920,344988
14960,344989
14900,344990
14960,344991
14960,344992
14960,344993
14910,344994
14980,344995
14900,344996
14940,344997
14900,344998
14920,344999
14920,345000
14940,345001
14940,345002
14930,345003
14960,345004
14910,345005
14955,345006
14940,345007
14910,345008
14900,345009
14960,345010
14960,345011
14940,345012
14930,345013
14940,345014
14910,345015
14940,345016
14900,345017
14960,345018
14940,345019
14920,345020
14940,345021
14940,345022
14930,345023
14960,345024
14980,345025
14955,345026
14930,345027
14940,345028
14940,345029
14940,345030
14900,345031
14900,345032
14980,345033
14940,345034
14930,345035
14935,345036
14910,345037
14910,345038
14930,345039
14900,345040
14910,345041
14900,345042
14930,345043
14940,345044
14900,345045
14940,345046
14960,345047
14900,345048
14960,345049
14940,345050
14940,345051
14960,345052
14955,345053
14960,345054
14960,345055
14940,345056
14910,345057
14960,345058
14960,345059
14930,345060
14910,345061
14900,345062
14900,345063
14900,345064
14920,345065
14920,345066
14920,345067
14940,345068
14930,345069
14930,345070
14940,345071
14960,345072
14930,345073
14900,345074
14920,345075
14960,345076
14900,345077
14990,345078
14940,345079
14955,345080
14955,345081
14900,345082
14940,345083
14900,345084
14900,345085
14940,345086
14940,345087
14940,345088
14990,345089
14900,345090
14960,345091
14955,345092
14990,345093
14960,345094
14960,345095
14960,345096
14930,345097
14900,345098
14955,345099
14900,345100
14930,345101
14920,345102
14940,345103
14990,345104
14910,345105
14900,345106
14900,345107
14960,345108
14940,345109
14900,345110
14940,345111
14940,345112
14900,345113
14960,345114
14900,345115
14955,345116
14960,345117
14900,345118
14900,345119
14940,345120
14940,345121
14920,345122
14920,345123
14940,345124
14910,345125
14940,345126
14960,345127
14955,345128
14900,345129
14940,345130
14960,345131
14955,345132
14940,345133
14930,345134
14980,345135
14990,345136
14955,345137
14940,345138
14930,345139
14940,345140
14900,345141
14920,345142
14960,345143
14900,345144
14960,345145
14960,345146
14960,345147
14900,345148
14940,345149
14960,345150
14990,345151
14910,345152
14960,345153
14960,345154
14960,345155
14900,345156
14900,345157
14940,345158
14990,345159
14940,345160
14907,345161
14960,345162
14940,345163
14930,345164
14920,345165
14900,345166
14900,345167
14900,345168
14900,345169
14940,345170
14960,345171
14900,345172
14930,345173
14960,345174
14940,345175
14940,345176
14960,345177
14920,345178
14910,345179
14900,345180
14955,345181
14940,345182
14955,345183
14900,345184
14990,345185
14940,345186
14900,345187
14940,345188
14980,345189
14900,345190
14940,345191
14960,345192
14960,345193
14940,345194
14940,345195
14980,345196
14955,345197
14960,345198
14900,345199
14955,345200
14900,345201
14900,345202
14980,345203
14900,345204
14940,345205
14900,345206
14900,345207
14940,345208
14910,345209
14960,345210
14960,345211
14900,345212
14910,345213
14920,345214
14907,345215
14900,345216
14920,345217
14900,345218
14940,345219
14960,345220
14940,345221
14900,345222
14940,345223
14940,345224
14940,345225
14910,345226
14940,345227
14910,345228
14955,345229
14940,345230
14960,345231
14940,345232
14990,345233
14930,345234
14900,345235
14900,345236
14955,345237
14900,345238
14940,345239
14910,345240
14910,345241
14920,345242
14940,345243
14940,345244
14955,345245
14960,345246
14955,345247
14930,345248
14940,345249
14940,345250
14990,345251
14960,345252
14940,345253
14960,345254
14980,345255
14940,345256
14960,345257
14940,345258
14920,345259
14940,345260
14910,345261
14900,345262
14940,345263
14910,345264
14900,345265
14940,345266
14955,345267
14940,345268
14920,345269
14940,345270
14940,345271
14960,345272
14960,345273
14910,345274
14990,345275
14940,345276
14960,345277
14900,345278
14935,345279
14955,345280
14980,345281
14930,345282
14900,345283
14900,345284
14940,345285
14960,345286
14900,345287
14960,345288
14910,345289
14940,345290
14990,345291
14940,345292
14980,345293
14960,345294
14990,345295
14940,345296
14955,345297
14940,345298
14920,345299
14940,345300
14960,345301
14915,345302
14940,345303
14990,345304
14920,345305
14960,345306
14955,345307
14955,345308
14900,345309
14940,345310
14930,345311
14940,345312
14960,345313
14910,345314
14955,345315
14900,345316
14940,345317
14900,345318
14960,345319
14960,345320
14900,345321
14900,345322
14920,345323
14960,345324
14940,345325
14990,345326
14955,345327
14940,345328
14960,345329
14940,345330
14980,345331
14990,345332
14940,345333
14900,345334
14900,345335
14960,345336
14900,345337
14980,345338
14960,345339
14910,345340
14960,345341
14900,345342
14960,345343
14940,345344
14930,345345
14960,345346
14960,345347
14955,345348
14955,345349
14940,345350
14930,345351
14920,345352
14960,345353
14900,345354
14900,345355
14920,345356
14900,345357
14920,345358
14960,345359
14955,345360
14900,345361
14940,345362
14910,345363
14900,345364
14910,345365
14930,345366
14940,345367
14940,345368
14910,345369
14955,345370
14910,345371
14960,345372
14920,345373
14960,345374
14960,345375
14940,345376
14930,345377
14900,345378
14960,345379
14940,345380
14955,345381
14900,345382
14910,345383
14900,345384
14930,345385
14900,345386
14904,345387
14960,345388
14910,345389
14960,345390
14940,345391
14955,345392
14990,345393
14940,345394
14980,345395
14940,345396
14910,345397
14960,345398
14904,345399
14940,345400
14955,345401
14940,345402
14955,345403
14960,345404
14960,345405
14990,345406
14980,345407
14910,345408
14900,345409
14955,345410
14900,345411
14900,345412
14900,345413
14960,345414
14960,345415
14940,345416
