key,SK
78090,821362
78050,821363
78055,821364
78060,821365
78030,821366
78048,821367
78040,821368
78043,821369
78050,821370
78043,821371
78020,821372
78043,821373
78048,821374
78043,821375
78065,821376
78058,821377
78095,821378
78075,821379
78070,821380
78068,821381
78080,821382
78035,821383
78088,821384
78030,821385
78015,821386
78040,821387
78005,821388
78048,821389
78015,821390
78050,821391
78065,821392
78020,821393
78043,821394
78068,821395
78055,821396
78048,821397
78010,821398
78095,821399
78048,821400
78085,821401
78099,821402
78085,821403
78075,821404
78050,821405
78050,821406
78035,821407
78068,821408
78035,821409
78098,821410
78095,821411
78030,821412
78010,821413
78043,821414
78015,821415
78043,821416
78065,821417
78048,821418
78043,821419
78030,821420
78040,821421
78048,821422
78035,821423
78068,821424
78025,821425
78049,821426
78070,821427
78045,821428
78058,821429
78053,821430
78068,821431
78080,821432
78032,821433
78077,821434
78050,821435
78093,821436
78070,821437
78055,821438
78058,821439
78032,821440
78050,821441
78035,821442
78043,821443
78068,821444
78093,821445
78043,821446
78025,821447
78085,821448
78098,821449
78075,821450
78043,821451
78005,821452
78030,821453
78096,821454
78043,821455
78025,821456
78048,821457
78050,821458
78080,821459
78090,821460
78043,821461
78068,821462
78020,821463
78098,821464
78010,821465
78060,821466
78050,821467
78053,821468
78043,821469
78049,821470
78095,821471
78058,821472
78030,821473
78058,821474
78055,821475
78070,821476
78005,821477
78048,821478
78065,821479
78048,821480
78090,821481
78050,821482
78020,821483
78050,821484
78093,821485
78043,821486
78020,821487
78060,821488
78098,821489
78043,821490
78048,821491
78055,821492
78088,821493
78045,821494
78075,821495
78015,821496
78020,821497
78080,821498
78060,821499
78058,821500
78088,821501
78076,821502
78057,821503
78060,821504
78043,821505
78075,821506
78055,821507
78048,821508
78088,821509
78065,821510
78050,821511
78048,821512
78040,821513
78088,821514
78065,821515
78032,821516
78051,821517
78098,821518
78028,821519
78060,821520
78058,821521
78030,821522
78010,821523
78048,821524
78005,821525
78045,821526
78050,821527
78093,821528
78068,821529
78048,821530
