key,SK
42850,681942
42807,681943
42802,681944
42801,681945
42802,681946
42800,681947
42802,681948
42808,681949
42840,681950
42807,681951
42801,681952
42802,681953
42805,681954
42850,681955
42801,681956
42820,681957
42801,681958
42850,681959
42802,681960
42807,681961
42850,681962
42850,681963
42806,681964
42805,681965
42850,681966
42850,681967
42809,681968
42850,681969
42800,681970
42807,681971
42802,681972
42850,681973
42807,681974
42802,681975
42808,681976
42807,681977
42805,681978
42850,681979
42807,681980
42820,681981
42820,681982
42800,681983
42805,681984
42850,681985
42805,681986
42850,681987
42850,681988
42808,681989
42808,681990
42807,681991
42820,681992
42806,681993
42807,681994
42850,681995
42800,681996
42802,681997
42802,681998
42800,681999
42850,682000
42809,682001
42806,682002
42803,682003
42850,682004
42807,682005
42850,682006
42801,682007
42840,682008
42802,682009
42801,682010
42805,682011
42807,682012
42800,682013
42800,682014
42850,682015
42804,682016
42850,682017
42850,682018
42805,682019
42807,682020
42800,682021
42803,682022
42806,682023
42800,682024
42803,682025
42808,682026
42802,682027
43700,682028
43700,682029
43700,682030
43700,682031
43700,682032
43700,682033
43700,682034
43700,682035
43700,682036
43700,682037
43700,682038
43700,682039
43700,682040
43700,682041
43700,682042
43700,682043
43700,682044
43700,682045
43700,682046
43700,682047
43700,682048
43700,682049
43700,682050
43700,682051
43700,682052
43700,682053
43700,682054
43700,682055
43700,682056
43700,682057
43700,682058
43700,682059
43700,682060
43700,682061
43700,682062
43700,682063
43700,682064
43700,682065
43700,682066
43700,682067
43700,682068
43700,682069
43700,682070
43700,682071
43700,682072
43700,682073
43700,682074
43700,682075
43700,682076
43700,682077
43700,682078
43700,682079
43700,682080
43700,682081
43700,682082
43700,682083
43700,682084
43700,682085
43700,682086
43700,682087
43700,682088
43700,682089
43700,682090
43700,682091
43700,682092
43700,682093
43700,682094
43700,682095
43700,682096
43700,682097
43700,682098
43700,682099
43700,682100
43700,682101
43700,682102
43700,682103
43700,682104
43700,682105
43700,682106
43700,682107
43700,682108
43700,682109
43700,682110
43700,682111
43700,682112
43700,682113
43700,682114
43700,682115
43700,682116
43700,682117
43700,682118
43700,682119
43700,682120
43700,682121
43700,682122
43700,682123
43700,682124
43700,682125
43700,682126
43700,682127
43700,682128
43700,682129
43700,682130
43700,682131
43700,682132
43700,682133
43700,682134
43700,682135
43700,682136
43700,682137
43700,682138
43700,682139
43700,682140
43700,682141
43700,682142
43700,682143
43700,682144
43700,682145
43700,682146
43700,682147
43700,682148
43700,682149
43700,682150
43700,682151
43700,682152
43700,682153
43700,682154
43700,682155
43700,682156
43700,682157
43700,682158
43700,682159
43700,682160
43700,682161
43700,682162
43700,682163
43700,682164
43700,682165
43700,682166
43700,682167
43700,682168
43700,682169
43700,682170
43700,682171
43700,682172
43700,682173
43700,682174
43700,682175
43700,682176
43700,682177
43700,682178
43700,682179
43700,682180
43700,682181
43700,682182
43700,682183
43700,682184
43700,682185
43700,682186
43700,682187
43700,682188
43700,682189
43700,682190
43700,682191
43700,682192
43700,682193
43700,682194
43700,682195
43700,682196
43700,682197
43700,682198
43700,682199
43700,682200
43700,682201
43700,682202
43700,682203
43700,682204
43700,682205
43700,682206
43700,682207
43700,682208
43700,682209
43700,682210
43700,682211
43700,682212
43700,682213
43700,682214
43700,682215
43700,682216
43700,682217
43700,682218
43700,682219
43700,682220
43700,682221
43700,682222
43700,682223
43700,682224
43700,682225
43700,682226
43700,682227
43700,682228
43700,682229
43700,682230
43700,682231
43700,682232
43700,682233
43700,682234
43700,682235
43700,682236
43700,682237
43700,682238
43700,682239
43700,682240
43700,682241
43700,682242
43700,682243
43700,682244
43700,682245
43700,682246
43700,682247
43700,682248
43700,682249
43700,682250
43700,682251
43700,682252
43700,682253
43700,682254
43700,682255
43700,682256
43700,682257
43700,682258
43700,682259
43700,682260
43700,682261
43700,682262
43700,682263
43700,682264
43700,682265
43700,682266
43700,682267
43700,682268
43700,682269
43700,682270
43700,682271
43700,682272
43700,682273
43700,682274
43700,682275
43700,682276
43700,682277
43700,682278
43700,682279
43700,682280
43700,682281
43700,682282
43700,682283
43700,682284
43700,682285
43700,682286
43700,682287
43700,682288
43700,682289
43700,682290
43700,682291
43700,682292
43700,682293
43815,682294
43850,682295
43805,682296
43805,682297
43810,682298
43850,682299
43850,682300
43805,682301
43850,682302
43815,682303
43850,682304
43813,682305
43815,682306
43850,682307
43805,682308
43805,682309
43850,682310
43813,682311
43820,682312
43815,682313
43850,682314
43850,682315
43820,682316
43825,682317
43815,682318
43850,682319
43820,682320
43825,682321
43815,682322
43806,682323
43840,682324
43820,682325
43815,682326
43805,682327
43850,682328
43825,682329
43850,682330
43850,682331
43805,682332
43820,682333
43805,682334
43820,682335
43805,682336
43805,682337
43850,682338
43820,682339
43820,682340
43805,682341
43850,682342
43850,682343
43850,682344
43820,682345
43825,682346
43850,682347
43805,682348
43805,682349
43820,682350
43810,682351
43850,682352
43843,682353
43850,682354
43805,682355
43850,682356
43825,682357
43815,682358
43805,682359
43805,682360
43850,682361
43806,682362
43850,682363
43825,682364
43850,682365
43805,682366
43825,682367
43805,682368
43805,682369
43815,682370
43850,682371
43805,682372
43850,682373
43815,682374
43806,682375
43850,682376
43850,682377
43820,682378
43850,682379
43805,682380
43850,682381
43806,682382
43825,682383
43850,682384
43850,682385
43805,682386
43850,682387
43810,682388
43815,682389
43825,682390
43820,682391
43850,682392
43815,682393
43805,682394
43825,682395
43850,682396
43820,682397
43825,682398
43825,682399
43815,682400
43820,682401
43850,682402
43810,682403
43850,682404
43850,682405
43850,682406
43805,682407
43805,682408
43805,682409
43820,682410
43805,682411
43805,682412
43806,682413
43805,682414
43805,682415
43815,682416
43815,682417
43810,682418
43805,682419
43805,682420
43850,682421
43805,682422
43815,682423
43815,682424
43805,682425
43805,682426
43850,682427
43850,682428
43805,682429
43805,682430
43850,682431
43815,682432
43806,682433
43815,682434
43825,682435
43820,682436
43805,682437
43815,682438
43805,682439
43820,682440
43825,682441
43850,682442
43806,682443
43820,682444
43850,682445
43805,682446
43825,682447
43850,682448
43850,682449
43815,682450
43805,682451
43850,682452
43820,682453
43815,682454
43820,682455
43850,682456
43850,682457
43850,682458
43805,682459
43825,682460
43805,682461
43850,682462
43815,682463
43815,682464
43850,682465
43850,682466
43850,682467
43845,682468
43825,682469
43815,682470
43820,682471
43806,682472
43820,682473
43820,682474
43850,682475
43850,682476
43805,682477
43810,682478
43825,682479
43805,682480
43805,682481
43810,682482
43805,682483
43850,682484
43850,682485
43805,682486
43850,682487
43815,682488
43805,682489
43850,682490
43825,682491
43850,682492
43806,682493
43825,682494
43850,682495
43820,682496
43805,682497
43850,682498
43815,682499
43815,682500
43850,682501
43806,682502
43805,682503
43815,682504
43825,682505
43850,682506
43805,682507
43850,682508
43810,682509
43815,682510
43805,682511
43850,682512
43805,682513
43850,682514
43820,682515
43843,682516
43805,682517
43805,682518
43825,682519
43813,682520
43850,682521
43805,682522
43820,682523
43820,682524
43820,682525
43820,682526
43805,682527
43820,682528
43805,682529
43825,682530
43805,682531
43810,682532
43805,682533
43805,682534
43850,682535
43806,682536
43810,682537
43845,682538
43815,682539
43850,682540
43850,682541
43815,682542
43806,682543
43820,682544
43825,682545
43825,682546
43815,682547
43820,682548
43850,682549
43805,682550
43850,682551
43900,682552
43900,682553
43900,682554
43900,682555
43900,682556
43900,682557
43900,682558
43900,682559
43900,682560
43900,682561
43900,682562
43900,682563
43900,682564
43900,682565
43900,682566
43900,682567
43900,682568
43900,682569
43900,682570
43900,682571
43900,682572
43900,682573
43900,682574
43900,682575
43900,682576
43900,682577
43900,682578
43900,682579
43900,682580
43900,682581
43900,682582
43900,682583
43900,682584
43900,682585
43900,682586
43900,682587
43900,682588
43900,682589
43900,682590
43900,682591
43900,682592
43900,682593
43900,682594
43900,682595
43900,682596
43900,682597
43900,682598
43900,682599
43900,682600
43900,682601
43900,682602
43900,682603
43900,682604
43900,682605
43900,682606
43900,682607
43900,682608
44009,682609
44050,682610
44034,682611
44004,682612
44091,682613
44056,682614
44003,682615
44020,682616
44004,682617
44051,682618
44032,682619
44053,682620
44020,682621
44088,682622
44062,682623
44004,682624
44088,682625
44089,682626
44004,682627
44057,682628
44003,682629
44059,682630
44053,682631
44006,682632
44085,682633
44077,682634
44024,682635
44066,682636
44090,682637
44056,682638
44090,682639
44095,682640
44004,682641
44085,682642
44065,682643
44076,682644
44003,682645
44075,682646
44001,682647
44009,682648
44003,682649
44071,682650
44001,682651
44007,682652
44002,682653
44056,682654
44075,682655
44006,682656
44050,682657
44054,682658
44004,682659
44050,682660
44034,682661
44006,682662
44036,682663
44001,682664
44050,682665
44077,682666
44002,682667
44001,682668
44003,682669
44077,682670
44088,682671
44005,682672
44002,682673
44065,682674
44034,682675
44078,682676
44003,682677
44031,682678
44031,682679
44075,682680
44023,682681
44057,682682
44001,682683
44066,682684
44001,682685
44095,682686
44075,682687
44006,682688
44088,682689
44001,682690
44053,682691
44050,682692
44050,682693
44007,682694
44091,682695
44076,682696
44006,682697
44023,682698
44056,682699
44005,682700
44054,682701
44022,682702
44050,682703
44088,682704
44088,682705
44033,682706
44020,682707
44059,682708
44032,682709
44076,682710
44053,682711
44053,682712
44077,682713
44032,682714
44044,682715
44020,682716
44007,682717
44076,682718
44021,682719
44024,682720
44052,682721
44054,682722
44032,682723
44007,682724
44007,682725
44032,682726
44076,682727
44050,682728
44056,682729
44008,682730
44077,682731
44021,682732
44059,682733
44088,682734
44065,682735
44065,682736
44005,682737
44008,682738
44094,682739
44090,682740
44082,682741
44078,682742
44002,682743
44094,682744
44001,682745
44056,682746
44053,682747
44052,682748
44095,682749
44075,682750
44088,682751
44077,682752
44050,682753
44050,682754
44075,682755
44071,682756
44071,682757
44076,682758
44077,682759
44059,682760
44086,682761
44056,682762
44088,682763
44077,682764
44065,682765
44004,682766
44051,682767
44032,682768
44023,682769
44033,682770
44032,682771
44066,682772
44088,682773
44002,682774
44036,682775
44001,682776
44053,682777
44005,682778
44006,682779
44021,682780
44085,682781
44032,682782
44033,682783
44066,682784
44004,682785
44004,682786
44091,682787
44071,682788
44001,682789
44078,682790
44051,682791
44044,682792
44020,682793
44028,682794
44050,682795
44090,682796
44075,682797
44021,682798
44065,682799
44090,682800
44088,682801
44077,682802
44054,682803
44023,682804
44001,682805
44082,682806
44009,682807
44008,682808
44001,682809
44050,682810
44007,682811
44034,682812
44021,682813
44003,682814
44044,682815
44004,682816
44003,682817
44002,682818
44050,682819
44054,682820
44002,682821
44054,682822
44020,682823
44006,682824
44007,682825
44076,682826
44001,682827
44013,682828
44056,682829
44090,682830
44034,682831
44053,682832
44078,682833
44085,682834
44092,682835
44002,682836
44001,682837
44085,682838
44091,682839
44085,682840
44007,682841
44077,682842
44028,682843
44054,682844
44005,682845
44076,682846
44023,682847
44003,682848
44009,682849
44050,682850
44053,682851
44023,682852
44008,682853
44031,682854
44008,682855
44071,682856
44085,682857
44032,682858
44082,682859
44004,682860
44071,682861
44001,682862
44078,682863
44007,682864
44088,682865
44003,682866
44088,682867
44096,682868
44053,682869
44076,682870
44091,682871
44077,682872
44001,682873
44088,682874
44072,682875
44001,682876
44032,682877
44032,682878
44056,682879
44056,682880
44091,682881
44090,682882
44002,682883
44066,682884
44009,682885
44052,682886
44001,682887
44075,682888
44077,682889
44088,682890
44052,682891
44067,682892
44005,682893
44077,682894
44051,682895
44050,682896
44085,682897
44008,682898
44090,682899
44091,682900
44009,682901
44057,682902
44056,682903
44073,682904
44056,682905
44053,682906
44021,682907
44052,682908
44007,682909
44091,682910
44076,682911
44053,682912
44088,682913
44051,682914
44088,682915
44065,682916
44091,682917
44001,682918
44023,682919
44076,682920
44003,682921
44034,682922
44001,682923
44066,682924
44090,682925
44091,682926
44092,682927
44028,682928
44088,682929
44031,682930
44079,682931
44032,682932
44023,682933
44088,682934
44020,682935
44031,682936
44034,682937
44034,682938
44094,682939
44003,682940
44091,682941
44004,682942
44033,682943
44002,682944
44023,682945
44032,682946
44031,682947
44091,682948
44053,682949
44059,682950
44028,682951
44082,682952
44002,682953
44001,682954
44082,682955
44056,682956
44032,682957
44054,682958
44082,682959
44085,682960
44032,682961
44051,682962
44053,682963
44051,682964
44002,682965
44001,682966
44028,682967
44090,682968
44006,682969
44055,682970
44077,682971
44021,682972
44076,682973
44001,682974
44056,682975
44050,682976
44008,682977
44085,682978
44028,682979
44088,682980
44053,682981
44007,682982
44054,682983
44024,682984
44071,682985
44034,682986
44050,682987
44092,682988
44001,682989
44002,682990
44001,682991
44001,682992
44024,682993
44006,682994
44005,682995
44056,682996
44075,682997
44052,682998
44033,682999
44003,683000
44088,683001
44007,683002
44050,683003
44007,683004
44024,683005
44008,683006
44001,683007
44085,683008
44001,683009
44054,683010
44053,683011
44003,683012
44090,683013
44001,683014
44007,683015
44024,683016
44089,683017
44088,683018
44008,683019
44032,683020
44028,683021
44007,683022
44051,683023
44053,683024
44005,683025
44031,683026
44001,683027
44059,683028
44054,683029
44085,683030
44034,683031
44007,683032
44001,683033
44033,683034
44031,683035
44032,683036
44003,683037
44001,683038
44056,683039
44085,683040
44007,683041
44085,683042
44051,683043
44091,683044
44010,683045
44009,683046
44024,683047
44002,683048
44054,683049
44021,683050
44032,683051
44006,683052
44008,683053
44003,683054
44023,683055
44050,683056
44001,683057
44055,683058
44063,683059
44032,683060
44088,683061
44053,683062
44006,683063
44031,683064
44001,683065
44077,683066
44001,683067
44090,683068
44090,683069
44001,683070
44054,683071
44003,683072
44077,683073
44050,683074
44077,683075
44031,683076
44054,683077
44075,683078
44077,683079
44075,683080
44006,683081
44091,683082
44001,683083
44065,683084
44034,683085
44088,683086
44053,683087
44077,683088
44077,683089
44091,683090
44088,683091
44085,683092
44053,683093
44020,683094
44001,683095
44077,683096
44045,683097
44090,683098
44020,683099
44076,683100
44003,683101
44092,683102
44056,683103
44006,683104
44007,683105
44075,683106
44088,683107
44071,683108
44020,683109
44007,683110
44051,683111
44034,683112
44065,683113
44003,683114
44054,683115
44056,683116
44001,683117
44088,683118
44052,683119
44059,683120
44059,683121
44007,683122
44053,683123
44001,683124
44076,683125
44077,683126
44006,683127
44076,683128
44088,683129
44033,683130
44092,683131
44085,683132
44024,683133
44007,683134
44061,683135
44054,683136
44085,683137
44024,683138
44076,683139
44088,683140
44002,683141
44091,683142
44076,683143
44033,683144
44076,683145
44001,683146
44006,683147
44020,683148
44065,683149
44077,683150
44091,683151
44090,683152
44044,683153
44001,683154
44001,683155
44085,683156
44075,683157
44091,683158
44071,683159
44046,683160
44053,683161
44052,683162
44033,683163
44050,683164
44067,683165
44021,683166
44021,683167
44032,683168
44085,683169
44066,683170
44052,683171
44053,683172
44091,683173
44006,683174
44092,683175
44050,683176
44031,683177
44050,683178
44022,683179
44090,683180
44056,683181
44006,683182
44024,683183
44003,683184
44033,683185
44052,683186
44088,683187
44070,683188
44088,683189
44052,683190
44051,683191
44054,683192
44091,683193
44008,683194
44009,683195
44088,683196
44024,683197
44090,683198
44001,683199
44032,683200
44088,683201
44033,683202
44032,683203
44088,683204
44067,683205
44092,683206
44088,683207
44001,683208
44006,683209
44075,683210
44008,683211
44090,683212
44054,683213
44077,683214
44006,683215
44089,683216
44028,683217
44082,683218
44085,683219
44091,683220
44002,683221
44076,683222
44054,683223
44095,683224
44050,683225
44002,683226
44050,683227
44088,683228
44006,683229
44032,683230
44085,683231
44003,683232
44075,683233
44025,683234
44023,683235
44006,683236
44003,683237
44088,683238
44002,683239
44090,683240
44056,683241
44007,683242
44091,683243
44032,683244
44052,683245
44035,683246
44059,683247
44009,683248
44066,683249
44090,683250
44001,683251
44089,683252
44088,683253
44052,683254
44005,683255
44065,683256
44091,683257
44089,683258
44007,683259
44001,683260
44075,683261
44091,683262
44003,683263
44010,683264
44044,683265
44091,683266
44071,683267
44053,683268
44007,683269
44003,683270
44052,683271
44085,683272
44001,683273
44028,683274
44003,683275
44059,683276
44024,683277
44066,683278
44003,683279
44077,683280
44050,683281
44007,683282
44091,683283
44001,683284
44056,683285
44024,683286
44002,683287
44056,683288
44059,683289
44054,683290
44003,683291
44007,683292
44094,683293
44007,683294
44021,683295
44094,683296
44094,683297
44032,683298
44071,683299
44091,683300
44001,683301
44059,683302
44088,683303
44003,683304
44077,683305
44036,683306
44007,683307
44095,683308
44001,683309
44032,683310
44092,683311
44050,683312
44006,683313
44052,683314
44090,683315
44001,683316
44088,683317
44001,683318
44091,683319
44054,683320
44024,683321
44007,683322
44066,683323
44006,683324
44075,683325
44003,683326
44001,683327
44028,683328
44056,683329
44076,683330
44078,683331
44091,683332
44054,683333
44056,683334
44050,683335
44075,683336
44044,683337
44001,683338
44065,683339
44005,683340
44065,683341
44091,683342
44003,683343
44075,683344
44053,683345
44077,683346
44032,683347
44024,683348
44076,683349
44056,683350
44032,683351
44034,683352
44028,683353
44054,683354
44072,683355
44050,683356
44088,683357
44032,683358
44085,683359
44092,683360
44091,683361
44055,683362
44006,683363
44001,683364
44004,683365
44002,683366
44075,683367
44057,683368
44031,683369
44005,683370
44050,683371
44065,683372
44009,683373
44054,683374
44034,683375
44052,683376
44091,683377
44088,683378
44082,683379
44002,683380
44088,683381
44003,683382
44076,683383
44097,683384
44036,683385
44033,683386
44054,683387
44001,683388
44072,683389
44054,683390
44050,683391
44052,683392
44076,683393
44092,683394
44005,683395
44054,683396
44075,683397
44020,683398
44065,683399
44075,683400
44001,683401
44076,683402
44001,683403
44024,683404
44050,683405
44088,683406
44024,683407
44092,683408
44090,683409
44002,683410
44001,683411
44031,683412
44007,683413
44007,683414
44033,683415
44088,683416
44077,683417
44075,683418
44024,683419
44089,683420
44007,683421
44001,683422
44007,683423
44085,683424
44082,683425
44091,683426
44001,683427
44091,683428
44085,683429
44053,683430
44085,683431
44001,683432
44085,683433
44003,683434
44001,683435
44002,683436
44001,683437
44085,683438
44054,683439
44059,683440
44075,683441
44056,683442
44076,683443
44085,683444
44046,683445
44009,683446
44007,683447
44007,683448
44024,683449
44001,683450
44020,683451
44075,683452
44088,683453
44054,683454
44088,683455
44007,683456
44008,683457
44003,683458
44003,683459
44054,683460
44023,683461
44052,683462
44061,683463
44033,683464
44076,683465
44085,683466
44007,683467
44050,683468
44082,683469
44054,683470
44077,683471
44075,683472
44007,683473
44059,683474
44090,683475
44009,683476
44050,683477
44007,683478
44059,683479
44059,683480
44065,683481
44050,683482
44054,683483
44002,683484
44054,683485
44071,683486
44050,683487
44059,683488
44066,683489
44077,683490
44077,683491
44044,683492
44076,683493
44088,683494
44054,683495
44034,683496
44001,683497
44004,683498
44056,683499
44085,683500
44028,683501
44052,683502
44054,683503
44028,683504
44021,683505
44050,683506
44056,683507
44056,683508
44053,683509
44096,683510
44059,683511
44079,683512
44028,683513
44086,683514
44006,683515
44001,683516
44024,683517
44004,683518
44028,683519
44001,683520
44036,683521
44021,683522
44050,683523
44075,683524
44001,683525
44002,683526
44094,683527
44090,683528
44085,683529
44033,683530
44003,683531
44034,683532
44091,683533
44095,683534
44085,683535
44082,683536
44024,683537
44033,683538
44061,683539
44002,683540
44051,683541
44051,683542
44066,683543
44085,683544
44051,683545
44002,683546
44076,683547
44090,683548
44028,683549
44059,683550
44057,683551
44007,683552
44088,683553
44088,683554
44009,683555
44007,683556
44033,683557
44023,683558
44077,683559
44090,683560
44023,683561
44056,683562
44007,683563
44007,683564
44034,683565
44043,683566
44090,683567
44053,683568
44007,683569
44088,683570
44056,683571
44066,683572
44088,683573
44076,683574
44003,683575
44091,683576
44020,683577
44001,683578
44007,683579
44034,683580
44003,683581
