key,SK
64078,751260
64056,751261
64007,751262
64012,751263
64000,751264
64012,751265
64002,751266
64056,751267
64015,751268
64001,751269
64062,751270
64049,751271
64053,751272
64014,751273
64049,751274
64000,751275
64019,751276
64002,751277
64053,751278
64003,751279
64001,751280
64028,751281
64016,751282
64001,751283
64056,751284
64048,751285
64049,751286
64049,751287
64053,751288
64015,751289
64002,751290
64049,751291
64049,751292
64075,751293
64048,751294
64004,751295
64049,751296
64019,751297
64001,751298
64001,751299
64014,751300
64010,751301
64073,751302
64090,751303
64052,751304
64049,751305
64005,751306
64049,751307
64003,751308
64053,751309
64018,751310
64001,751311
64077,751312
64000,751313
64001,751314
64081,751315
64008,751316
64014,751317
64009,751318
64016,751319
64064,751320
64048,751321
64055,751322
64000,751323
64059,751324
64052,751325
64052,751326
64049,751327
64049,751328
64052,751329
64002,751330
64001,751331
64049,751332
64049,751333
64015,751334
64000,751335
64056,751336
64015,751337
64000,751338
64001,751339
64001,751340
64018,751341
64001,751342
64078,751343
64003,751344
64049,751345
64003,751346
64001,751347
64049,751348
64049,751349
64002,751350
64023,751351
64056,751352
64014,751353
64045,751354
64050,751355
64049,751356
64005,751357
64000,751358
64000,751359
64056,751360
64028,751361
64002,751362
64014,751363
64055,751364
64082,751365
64002,751366
64049,751367
64001,751368
64014,751369
64062,751370
64078,751371
64017,751372
64001,751373
64009,751374
64008,751375
64055,751376
64003,751377
64050,751378
64003,751379
64069,751380
64000,751381
64010,751382
64085,751383
64052,751384
64007,751385
64050,751386
64012,751387
64053,751388
64046,751389
64012,751390
64019,751391
64049,751392
64018,751393
64000,751394
64046,751395
64005,751396
64086,751397
64001,751398
64002,751399
64017,751400
64048,751401
64016,751402
64048,751403
64004,751404
64016,751405
64027,751406
64037,751407
64002,751408
64016,751409
64081,751410
64049,751411
64049,751412
64048,751413
64045,751414
64051,751415
64048,751416
64003,751417
64045,751418
64052,751419
64083,751420
64012,751421
64066,751422
64048,751423
64001,751424
64001,751425
64078,751426
64012,751427
64002,751428
64015,751429
64025,751430
64003,751431
64056,751432
64080,751433
64045,751434
64015,751435
64002,751436
64090,751437
64017,751438
64049,751439
64055,751440
64016,751441
64004,751442
64052,751443
64050,751444
64078,751445
64035,751446
64008,751447
64007,751448
64014,751449
64000,751450
64000,751451
64053,751452
64019,751453
64049,751454
64049,751455
64051,751456
64053,751457
64004,751458
64049,751459
64051,751460
64006,751461
64049,751462
64003,751463
64000,751464
64003,751465
64018,751466
64015,751467
64015,751468
64052,751469
64046,751470
64002,751471
64048,751472
64077,751473
64046,751474
64091,751475
64001,751476
64001,751477
64016,751478
64049,751479
64019,751480
64003,751481
64001,751482
64015,751483
64053,751484
64018,751485
64076,751486
64014,751487
64000,751488
64049,751489
64006,751490
64016,751491
64019,751492
64015,751493
64078,751494
64009,751495
64006,751496
64009,751497
64048,751498
64018,751499
64058,751500
64014,751501
64016,751502
64048,751503
64009,751504
64000,751505
64046,751506
64016,751507
64003,751508
64002,751509
64049,751510
64003,751511
64079,751512
64049,751513
64003,751514
64016,751515
64055,751516
64049,751517
64016,751518
64009,751519
64078,751520
64016,751521
64019,751522
64030,751523
64055,751524
64049,751525
64053,751526
64048,751527
64028,751528
64023,751529
64028,751530
64002,751531
64073,751532
64001,751533
64056,751534
64049,751535
64049,751536
64018,751537
64052,751538
64018,751539
64016,751540
64001,751541
64052,751542
64002,751543
64008,751544
64018,751545
64052,751546
64002,751547
64000,751548
64002,751549
64048,751550
64015,751551
64062,751552
64049,751553
64005,751554
64019,751555
64048,751556
64014,751557
64049,751558
64007,751559
64018,751560
64049,751561
64058,751562
64055,751563
64048,751564
64049,751565
64018,751566
64007,751567
64056,751568
64050,751569
64060,751570
64090,751571
64003,751572
64001,751573
64078,751574
64051,751575
64017,751576
64052,751577
64016,751578
64003,751579
64062,751580
64048,751581
64048,751582
64066,751583
64077,751584
64009,751585
64012,751586
64020,751587
64015,751588
64049,751589
64002,751590
64037,751591
64000,751592
64052,751593
64049,751594
64057,751595
64053,751596
64018,751597
64067,751598
64002,751599
64053,751600
64053,751601
64045,751602
64003,751603
64004,751604
64000,751605
64014,751606
64003,751607
64009,751608
64020,751609
64049,751610
64000,751611
64016,751612
64018,751613
64049,751614
64001,751615
64049,751616
64018,751617
64078,751618
64006,751619
64006,751620
64046,751621
64049,751622
64052,751623
64078,751624
64048,751625
64056,751626
64017,751627
64003,751628
64018,751629
64049,751630
64075,751631
64053,751632
64077,751633
64056,751634
64049,751635
64053,751636
64017,751637
64078,751638
64000,751639
64000,751640
64091,751641
64008,751642
64046,751643
64045,751644
64000,751645
64052,751646
64019,751647
64049,751648
64052,751649
64001,751650
64052,751651
64028,751652
64000,751653
64002,751654
64000,751655
64009,751656
64018,751657
64048,751658
64049,751659
64056,751660
64056,751661
64053,751662
64052,751663
64053,751664
64018,751665
64002,751666
64049,751667
64001,751668
64028,751669
64076,751670
64000,751671
64048,751672
64023,751673
64003,751674
64048,751675
64009,751676
64005,751677
64048,751678
64003,751679
64002,751680
64019,751681
64049,751682
64048,751683
64048,751684
64009,751685
64019,751686
64048,751687
64003,751688
64046,751689
64049,751690
64001,751691
64049,751692
64001,751693
64014,751694
64009,751695
64051,751696
64078,751697
64002,751698
64005,751699
64062,751700
64016,751701
64048,751702
64076,751703
64048,751704
64049,751705
64048,751706
64003,751707
64048,751708
64062,751709
64019,751710
64018,751711
64014,751712
64053,751713
64048,751714
64049,751715
64050,751716
64000,751717
64019,751718
64055,751719
64049,751720
64056,751721
64022,751722
64052,751723
64049,751724
64052,751725
64048,751726
64049,751727
64002,751728
64046,751729
64056,751730
64052,751731
64025,751732
64014,751733
64049,751734
64049,751735
64003,751736
64049,751737
64000,751738
64001,751739
64002,751740
64078,751741
64002,751742
64002,751743
64000,751744
64023,751745
64056,751746
64049,751747
64048,751748
64023,751749
64014,751750
64022,751751
64003,751752
64078,751753
64001,751754
64035,751755
64052,751756
64003,751757
64045,751758
64076,751759
64023,751760
64001,751761
64051,751762
64009,751763
64015,751764
64077,751765
64018,751766
64049,751767
64076,751768
64016,751769
64007,751770
64001,751771
64004,751772
64056,751773
64004,751774
64018,751775
64078,751776
64003,751777
64002,751778
64062,751779
64006,751780
64059,751781
64046,751782
64049,751783
64019,751784
64009,751785
64049,751786
64014,751787
64078,751788
64018,751789
64023,751790
64022,751791
64057,751792
64052,751793
64014,751794
64049,751795
64052,751796
64048,751797
64000,751798
64014,751799
64001,751800
64007,751801
64001,751802
64023,751803
64004,751804
64082,751805
64048,751806
64082,751807
64005,751808
64056,751809
64052,751810
64019,751811
64003,751812
64002,751813
64000,751814
64052,751815
64048,751816
64003,751817
64051,751818
64053,751819
64046,751820
64056,751821
64002,751822
64018,751823
64000,751824
64076,751825
64023,751826
64052,751827
64015,751828
64049,751829
64045,751830
64056,751831
64049,751832
64000,751833
64048,751834
64046,751835
64006,751836
64023,751837
64062,751838
64049,751839
64023,751840
64049,751841
64009,751842
64037,751843
64001,751844
64049,751845
64046,751846
64048,751847
64004,751848
64049,751849
64015,751850
64003,751851
64027,751852
64019,751853
64003,751854
64019,751855
64001,751856
64048,751857
64016,751858
64056,751859
64016,751860
64003,751861
64053,751862
64059,751863
64048,751864
64045,751865
64009,751866
64001,751867
64007,751868
64078,751869
64049,751870
64049,751871
64053,751872
64000,751873
64050,751874
64007,751875
64019,751876
64023,751877
64003,751878
64076,751879
64000,751880
64048,751881
64053,751882
64045,751883
64055,751884
64052,751885
64080,751886
64018,751887
64052,751888
64001,751889
64002,751890
64010,751891
64052,751892
64001,751893
64071,751894
64014,751895
64018,751896
64052,751897
64019,751898
64071,751899
64073,751900
64018,751901
64002,751902
64078,751903
64034,751904
64009,751905
64066,751906
64007,751907
64082,751908
64016,751909
64052,751910
64049,751911
64022,751912
64016,751913
64046,751914
64003,751915
64056,751916
64003,751917
64002,751918
64049,751919
64080,751920
64003,751921
64023,751922
64017,751923
64046,751924
64009,751925
64053,751926
64062,751927
64048,751928
64052,751929
64019,751930
64056,751931
64048,751932
64016,751933
64001,751934
64015,751935
64046,751936
64077,751937
64018,751938
64048,751939
64053,751940
64048,751941
64002,751942
64012,751943
64008,751944
64048,751945
64062,751946
64064,751947
64016,751948
64049,751949
64019,751950
64030,751951
64048,751952
64053,751953
64056,751954
64000,751955
64023,751956
64083,751957
64003,751958
64025,751959
64077,751960
64017,751961
64077,751962
64023,751963
64018,751964
64000,751965
64014,751966
64078,751967
64028,751968
64090,751969
64053,751970
64078,751971
64007,751972
64048,751973
64046,751974
64073,751975
64048,751976
64046,751977
64045,751978
64078,751979
64056,751980
64015,751981
64018,751982
64006,751983
64019,751984
64017,751985
64053,751986
64006,751987
64048,751988
64012,751989
64048,751990
64090,751991
64049,751992
64033,751993
64048,751994
64000,751995
64049,751996
64052,751997
64008,751998
64000,751999
64039,752000
64057,752001
64048,752002
64048,752003
64049,752004
64018,752005
64045,752006
64003,752007
64018,752008
64048,752009
64001,752010
64049,752011
64046,752012
64056,752013
64049,752014
64017,752015
64049,752016
64055,752017
64023,752018
64049,752019
64049,752020
64015,752021
64049,752022
64017,752023
64006,752024
64000,752025
64003,752026
64003,752027
64046,752028
64049,752029
64052,752030
64049,752031
64000,752032
64002,752033
64045,752034
64018,752035
64049,752036
64009,752037
64049,752038
64000,752039
64014,752040
64002,752041
64016,752042
64053,752043
64009,752044
64016,752045
64049,752046
64000,752047
64002,752048
64052,752049
64017,752050
64034,752051
64012,752052
64053,752053
64045,752054
64076,752055
64014,752056
64084,752057
64002,752058
64049,752059
64000,752060
64076,752061
64057,752062
64056,752063
64053,752064
64049,752065
64077,752066
64006,752067
64056,752068
64045,752069
64002,752070
64048,752071
64046,752072
64048,752073
64052,752074
64002,752075
64052,752076
64049,752077
64052,752078
64014,752079
64023,752080
64049,752081
64049,752082
64012,752083
64004,752084
64002,752085
64046,752086
64014,752087
64046,752088
64049,752089
64033,752090
64016,752091
64049,752092
64016,752093
