key,SK
36204,613288
36201,613289
36202,613290
36201,613291
36205,613292
36275,613293
36202,613294
36200,613295
36202,613296
36240,613297
36204,613298
36212,613299
36202,613300
36240,613301
36200,613302
36240,613303
36204,613304
36200,613305
36212,613306
36213,613307
36270,613308
36200,613309
36200,613310
36202,613311
36202,613312
36243,613313
36200,613314
36204,613315
36250,613316
36206,613317
36227,613318
36240,613319
36240,613320
36204,613321
36200,613322
36202,613323
36200,613324
36240,613325
36240,613326
36240,613327
36204,613328
36280,613329
36280,613330
36240,613331
36201,613332
36272,613333
36205,613334
36202,613335
36200,613336
36240,613337
36204,613338
36280,613339
36205,613340
36290,613341
36204,613342
36204,613343
36202,613344
36202,613345
36220,613346
36202,613347
36213,613348
36240,613349
36200,613350
36202,613351
36240,613352
36200,613353
36215,613354
36212,613355
36240,613356
36280,613357
36200,613358
36240,613359
36240,613360
36202,613361
36213,613362
36204,613363
36200,613364
36240,613365
36280,613366
36202,613367
36202,613368
36275,613369
36225,613370
36240,613371
36280,613372
36202,613373
36200,613374
36202,613375
36215,613376
36202,613377
36280,613378
36207,613379
36200,613380
36202,613381
36205,613382
36205,613383
36201,613384
36243,613385
36202,613386
36240,613387
36213,613388
36220,613389
36200,613390
36240,613391
36240,613392
36264,613393
36202,613394
36202,613395
36272,613396
36240,613397
36205,613398
36240,613399
36270,613400
36202,613401
36240,613402
36200,613403
36202,613404
36204,613405
36213,613406
36280,613407
36206,613408
36201,613409
36200,613410
36207,613411
36205,613412
36240,613413
36200,613414
36250,613415
36200,613416
36240,613417
36212,613418
36200,613419
36200,613420
36200,613421
36205,613422
36227,613423
36213,613424
36202,613425
36240,613426
36200,613427
36201,613428
36205,613429
36240,613430
36201,613431
36210,613432
36202,613433
36205,613434
36204,613435
36201,613436
36265,613437
36212,613438
36204,613439
36212,613440
36205,613441
36202,613442
36205,613443
36260,613444
36200,613445
36240,613446
36240,613447
36280,613448
36240,613449
36280,613450
36202,613451
36202,613452
36200,613453
36240,613454
36200,613455
36240,613456
36205,613457
36200,613458
36235,613459
36200,613460
36200,613461
36205,613462
36204,613463
36212,613464
36200,613465
36205,613466
36200,613467
36202,613468
36200,613469
36240,613470
36280,613471
36250,613472
36280,613473
36240,613474
36272,613475
36202,613476
36205,613477
36280,613478
36240,613479
36302,613480
36345,613481
36305,613482
36302,613483
36307,613484
36302,613485
36325,613486
36305,613487
36340,613488
36301,613489
36301,613490
36303,613491
36350,613492
36309,613493
36307,613494
36305,613495
36350,613496
36300,613497
36307,613498
36340,613499
36305,613500
36303,613501
36305,613502
36360,613503
36340,613504
36307,613505
36301,613506
36300,613507
36302,613508
36305,613509
36307,613510
36302,613511
36305,613512
36307,613513
36330,613514
36305,613515
36305,613516
36305,613517
36307,613518
36300,613519
36325,613520
36325,613521
36309,613522
36305,613523
36300,613524
36300,613525
36345,613526
36302,613527
36302,613528
36307,613529
36301,613530
36307,613531
36330,613532
36302,613533
36302,613534
36302,613535
36340,613536
36328,613537
36301,613538
36305,613539
36390,613540
36309,613541
36305,613542
36370,613543
36302,613544
36350,613545
36307,613546
36330,613547
36305,613548
36302,613549
36360,613550
36340,613551
36340,613552
36307,613553
36370,613554
36307,613555
36300,613556
36307,613557
36301,613558
36305,613559
36307,613560
36300,613561
36316,613562
36307,613563
36350,613564
36330,613565
36309,613566
36320,613567
36305,613568
36350,613569
36340,613570
36307,613571
36305,613572
36340,613573
36325,613574
36305,613575
36307,613576
36300,613577
36307,613578
36309,613579
36340,613580
36335,613581
36305,613582
36345,613583
36301,613584
36350,613585
36350,613586
36309,613587
36301,613588
36301,613589
36300,613590
36307,613591
36307,613592
36320,613593
36305,613594
36370,613595
36328,613596
36307,613597
36307,613598
36307,613599
36335,613600
36320,613601
36320,613602
36328,613603
36305,613604
36301,613605
36303,613606
36300,613607
36305,613608
36390,613609
36370,613610
36309,613611
36309,613612
36302,613613
36302,613614
36345,613615
36309,613616
36345,613617
36328,613618
36340,613619
36340,613620
36302,613621
36307,613622
36307,613623
36305,613624
36390,613625
36350,613626
36309,613627
36309,613628
36302,613629
36309,613630
36309,613631
36370,613632
36325,613633
36307,613634
36305,613635
36340,613636
36370,613637
36300,613638
36301,613639
36328,613640
36305,613641
36390,613642
36305,613643
36320,613644
36309,613645
36302,613646
36320,613647
36300,613648
36370,613649
36335,613650
36300,613651
36307,613652
36305,613653
36305,613654
36301,613655
36303,613656
36307,613657
36305,613658
36307,613659
36305,613660
36307,613661
36350,613662
36301,613663
36305,613664
36325,613665
36309,613666
36303,613667
36305,613668
36345,613669
36307,613670
36345,613671
36305,613672
36307,613673
36307,613674
36370,613675
36325,613676
36305,613677
36307,613678
36345,613679
36302,613680
36309,613681
36350,613682
36370,613683
36370,613684
36309,613685
36305,613686
36370,613687
36300,613688
36307,613689
36302,613690
36302,613691
36305,613692
36305,613693
36340,613694
36305,613695
36325,613696
36345,613697
36309,613698
36340,613699
36345,613700
36320,613701
36340,613702
36340,613703
36302,613704
36330,613705
36309,613706
36307,613707
36305,613708
36300,613709
36307,613710
36302,613711
36302,613712
36345,613713
36305,613714
36345,613715
36307,613716
36307,613717
36305,613718
36345,613719
36301,613720
36300,613721
36345,613722
36302,613723
36305,613724
36303,613725
36325,613726
36301,613727
36350,613728
36305,613729
36302,613730
36305,613731
36302,613732
36300,613733
36307,613734
36309,613735
