key,SK
05782,139984
05755,139985
05775,139986
05713,139987
05798,139988
05756,139989
05716,139990
05727,139991
05711,139992
05783,139993
05757,139994
05724,139995
05796,139996
05784,139997
05729,139998
05782,139999
05713,140000
05713,140001
05756,140002
05727,140003
05734,140004
05718,140005
05756,140006
05776,140007
05734,140008
05743,140009
05749,140010
05780,140011
05797,140012
05711,140013
05767,140014
05758,140015
05717,140016
05727,140017
05715,140018
05789,140019
05757,140020
05713,140021
05761,140022
05736,140023
05754,140024
05795,140025
05713,140026
05727,140027
05787,140028
05726,140029
05734,140030
05705,140031
05758,140032
05745,140033
05761,140034
05765,140035
05777,140036
05782,140037
05785,140038
05724,140039
05782,140040
05713,140041
05777,140042
05713,140043
05726,140044
05782,140045
05711,140046
05726,140047
05784,140048
05782,140049
05778,140050
05724,140051
05776,140052
05750,140053
05789,140054
05711,140055
05726,140056
05716,140057
05713,140058
05729,140059
05755,140060
05713,140061
05729,140062
05778,140063
05782,140064
05756,140065
05717,140066
05736,140067
05717,140068
05705,140069
05787,140070
05717,140071
05724,140072
05704,140073
05761,140074
05787,140075
05725,140076
05756,140077
05706,140078
05780,140079
05706,140080
05797,140081
05761,140082
05734,140083
05754,140084
05791,140085
05726,140086
05754,140087
05776,140088
05756,140089
05726,140090
05791,140091
05791,140092
05712,140093
05716,140094
05705,140095
05728,140096
05795,140097
05782,140098
05723,140099
05790,140100
05789,140101
05750,140102
05782,140103
05735,140104
05794,140105
05784,140106
05730,140107
05765,140108
05794,140109
05797,140110
05777,140111
05750,140112
05767,140113
05734,140114
05709,140115
05749,140116
05711,140117
05767,140118
05761,140119
05784,140120
05726,140121
05790,140122
05724,140123
05716,140124
05757,140125
05741,140126
05782,140127
05782,140128
05765,140129
05711,140130
05713,140131
05783,140132
05730,140133
05765,140134
05767,140135
05750,140136
05777,140137
05798,140138
05787,140139
05797,140140
05778,140141
05780,140142
05725,140143
05781,140144
05767,140145
05734,140146
05711,140147
05705,140148
05716,140149
05777,140150
05734,140151
05730,140152
05713,140153
05780,140154
05782,140155
05756,140156
05760,140157
05754,140158
05782,140159
05713,140160
05763,140161
05727,140162
05716,140163
05761,140164
05706,140165
05790,140166
05788,140167
05783,140168
05783,140169
05782,140170
05795,140171
05792,140172
05781,140173
05711,140174
05792,140175
05736,140176
05765,140177
05758,140178
05717,140179
05784,140180
05794,140181
05706,140182
05724,140183
05752,140184
05752,140185
05724,140186
05777,140187
05709,140188
05752,140189
05760,140190
05727,140191
05791,140192
05782,140193
05727,140194
05773,140195
05734,140196
05760,140197
05783,140198
05716,140199
05778,140200
05750,140201
05715,140202
05734,140203
05734,140204
05794,140205
05761,140206
05763,140207
05709,140208
05783,140209
05780,140210
05713,140211
05759,140212
05724,140213
05777,140214
05786,140215
05705,140216
05757,140217
05756,140218
05711,140219
05750,140220
05726,140221
05762,140222
05797,140223
05773,140224
05759,140225
05794,140226
05706,140227
05782,140228
05713,140229
05763,140230
05736,140231
05717,140232
05780,140233
05763,140234
05763,140235
05727,140236
05705,140237
05791,140238
05774,140239
05791,140240
05772,140241
05782,140242
05782,140243
05790,140244
05763,140245
05789,140246
05761,140247
05726,140248
05795,140249
05767,140250
05798,140251
05715,140252
05782,140253
05711,140254
05707,140255
05711,140256
05716,140257
05782,140258
05745,140259
05727,140260
05712,140261
05765,140262
05712,140263
05712,140264
05704,140265
05712,140266
05717,140267
05711,140268
05704,140269
05726,140270
05765,140271
05752,140272
05724,140273
05782,140274
05741,140275
05783,140276
05791,140277
05734,140278
05706,140279
05767,140280
05782,140281
05715,140282
05763,140283
05711,140284
05765,140285
05734,140286
05734,140287
05794,140288
05712,140289
05724,140290
05727,140291
05726,140292
05725,140293
05790,140294
05735,140295
05745,140296
05791,140297
05726,140298
05749,140299
05711,140300
05724,140301
05711,140302
05763,140303
05734,140304
05784,140305
05727,140306
05707,140307
05734,140308
05734,140309
05731,140310
05717,140311
05706,140312
05789,140313
05711,140314
05734,140315
05717,140316
05775,140317
05787,140318
05775,140319
05716,140320
05707,140321
05707,140322
05712,140323
05787,140324
05743,140325
05755,140326
05767,140327
05772,140328
05756,140329
05734,140330
05734,140331
05757,140332
05795,140333
05783,140334
05707,140335
05709,140336
05707,140337
05773,140338
05734,140339
05726,140340
05797,140341
05782,140342
05763,140343
05786,140344
05711,140345
05704,140346
05724,140347
05734,140348
05713,140349
05773,140350
05705,140351
05792,140352
05760,140353
05730,140354
05780,140355
05715,140356
05763,140357
05782,140358
05763,140359
05712,140360
05749,140361
05763,140362
05790,140363
05775,140364
05729,140365
05726,140366
05794,140367
05757,140368
05782,140369
05793,140370
05798,140371
05729,140372
05727,140373
05782,140374
05715,140375
05717,140376
05724,140377
05790,140378
05716,140379
05782,140380
05752,140381
05710,140382
05791,140383
05762,140384
05755,140385
05761,140386
05763,140387
05782,140388
05782,140389
05729,140390
05734,140391
05727,140392
05767,140393
05734,140394
05712,140395
05727,140396
05776,140397
05726,140398
05715,140399
05797,140400
05763,140401
05758,140402
05777,140403
05757,140404
05727,140405
05724,140406
05798,140407
05752,140408
05711,140409
05787,140410
05750,140411
05797,140412
05754,140413
05797,140414
05704,140415
05705,140416
05756,140417
05734,140418
05734,140419
05792,140420
05754,140421
05717,140422
05780,140423
05778,140424
05785,140425
05709,140426
05727,140427
05787,140428
05741,140429
05729,140430
05756,140431
05712,140432
05784,140433
05776,140434
05763,140435
05756,140436
05762,140437
05706,140438
05777,140439
05763,140440
05778,140441
05756,140442
05728,140443
05767,140444
05782,140445
05782,140446
05794,140447
05763,140448
05778,140449
05793,140450
05711,140451
05796,140452
05797,140453
05729,140454
05711,140455
05782,140456
05773,140457
05752,140458
05706,140459
05787,140460
05706,140461
05707,140462
05727,140463
05756,140464
05705,140465
05782,140466
05782,140467
05716,140468
