key,SK
24466,479032
24465,479033
24452,479034
24412,479035
24451,479036
24456,479037
24450,479038
24474,479039
24440,479040
24420,479041
24431,479042
24430,479043
24422,479044
24455,479045
24450,479046
24412,479047
24451,479048
24415,479049
24425,479050
24715,479051
24735,479052
24716,479053
24753,479054
24715,479055
24715,479056
24743,479057
24740,479058
24752,479059
24722,479060
24730,479061
24736,479062
24715,479063
24745,479064
24732,479065
24750,479066
24751,479067
24710,479068
24754,479069
24742,479070
24744,479071
24722,479072
24744,479073
24724,479074
24754,479075
24742,479076
24752,479077
24754,479078
24754,479079
24724,479080
24710,479081
24732,479082
24723,479083
24732,479084
24722,479085
24724,479086
24740,479087
24722,479088
24750,479089
24738,479090
24744,479091
24710,479092
24756,479093
24711,479094
24750,479095
24744,479096
24722,479097
24725,479098
24710,479099
24710,479100
24715,479101
24723,479102
24753,479103
24723,479104
24744,479105
24755,479106
24717,479107
24743,479108
24750,479109
24755,479110
24754,479111
24717,479112
24751,479113
24722,479114
24716,479115
24715,479116
24743,479117
24710,479118
24732,479119
24717,479120
24717,479121
24725,479122
24734,479123
24738,479124
24756,479125
24756,479126
24738,479127
24722,479128
24722,479129
24722,479130
24725,479131
24732,479132
24710,479133
24756,479134
24743,479135
24756,479136
24732,479137
24754,479138
24715,479139
24751,479140
24722,479141
24720,479142
24755,479143
24725,479144
24715,479145
24711,479146
24738,479147
24725,479148
24710,479149
24715,479150
24711,479151
24753,479152
24744,479153
24732,479154
24732,479155
24732,479156
24744,479157
24752,479158
24753,479159
24737,479160
24737,479161
24752,479162
24722,479163
24744,479164
24723,479165
24754,479166
24736,479167
24742,479168
24740,479169
24751,479170
24740,479171
24755,479172
24720,479173
24754,479174
24751,479175
24752,479176
24753,479177
24723,479178
24744,479179
24723,479180
24738,479181
24727,479182
24720,479183
24723,479184
24723,479185
24750,479186
24740,479187
24754,479188
24737,479189
24724,479190
24753,479191
24710,479192
24715,479193
24740,479194
24743,479195
24756,479196
24725,479197
24743,479198
24746,479199
24740,479200
24750,479201
24750,479202
24710,479203
24744,479204
24744,479205
24754,479206
24722,479207
24740,479208
24722,479209
24717,479210
24715,479211
24751,479212
24711,479213
24724,479214
24751,479215
24755,479216
24740,479217
24751,479218
24732,479219
24746,479220
24755,479221
24725,479222
24717,479223
24735,479224
24724,479225
24745,479226
24751,479227
24715,479228
24710,479229
24710,479230
24742,479231
24740,479232
24725,479233
24711,479234
24752,479235
24715,479236
24732,479237
24753,479238
24732,479239
24743,479240
24732,479241
24740,479242
24722,479243
24720,479244
24736,479245
24740,479246
24710,479247
24730,479248
24746,479249
24722,479250
24711,479251
24744,479252
24727,479253
24710,479254
24710,479255
24722,479256
24720,479257
24738,479258
24722,479259
24715,479260
24731,479261
24727,479262
24753,479263
24743,479264
24754,479265
24755,479266
24755,479267
24750,479268
24723,479269
24745,479270
24751,479271
24751,479272
24756,479273
24740,479274
24754,479275
24730,479276
24723,479277
24742,479278
24725,479279
24710,479280
24715,479281
24716,479282
24731,479283
24717,479284
24755,479285
24737,479286
24755,479287
24754,479288
24724,479289
24730,479290
24752,479291
24736,479292
24745,479293
24727,479294
24723,479295
24752,479296
24743,479297
24740,479298
24724,479299
24715,479300
24724,479301
24715,479302
24756,479303
24710,479304
24715,479305
24717,479306
24717,479307
24725,479308
24737,479309
24756,479310
24755,479311
24745,479312
24721,479313
24722,479314
24715,479315
24744,479316
24743,479317
24730,479318
24754,479319
24751,479320
24754,479321
24724,479322
24750,479323
24751,479324
24755,479325
24730,479326
24756,479327
24756,479328
24710,479329
24731,479330
24717,479331
24711,479332
24715,479333
24710,479334
24711,479335
24750,479336
24742,479337
24710,479338
24745,479339
24727,479340
24750,479341
24726,479342
24751,479343
24726,479344
24710,479345
24725,479346
24727,479347
24744,479348
24753,479349
24730,479350
24722,479351
24754,479352
24732,479353
24741,479354
24723,479355
24715,479356
24725,479357
24753,479358
24720,479359
24744,479360
24717,479361
24756,479362
24755,479363
24754,479364
24720,479365
24745,479366
24717,479367
24734,479368
24746,479369
24723,479370
24710,479371
24716,479372
24750,479373
24730,479374
24743,479375
24723,479376
24723,479377
24711,479378
24756,479379
24715,479380
24751,479381
24720,479382
24736,479383
24711,479384
24710,479385
24736,479386
24743,479387
24730,479388
24727,479389
24710,479390
24744,479391
24720,479392
24736,479393
24723,479394
24737,479395
24710,479396
24751,479397
24730,479398
24730,479399
24723,479400
24756,479401
24722,479402
24720,479403
24752,479404
24736,479405
24710,479406
24752,479407
24717,479408
24730,479409
24717,479410
24750,479411
24732,479412
24750,479413
24738,479414
24746,479415
24744,479416
24715,479417
24710,479418
24743,479419
24710,479420
24732,479421
24731,479422
24710,479423
24716,479424
24751,479425
24732,479426
24720,479427
24710,479428
24750,479429
24736,479430
24715,479431
24727,479432
24744,479433
24737,479434
24744,479435
24724,479436
24752,479437
24725,479438
24750,479439
24725,479440
24715,479441
24740,479442
24720,479443
24755,479444
24756,479445
24740,479446
24716,479447
24740,479448
24740,479449
24740,479450
24751,479451
24742,479452
24715,479453
24715,479454
24751,479455
24730,479456
24710,479457
24710,479458
24723,479459
24711,479460
24750,479461
24756,479462
24715,479463
24721,479464
24711,479465
24717,479466
24722,479467
24751,479468
24723,479469
24723,479470
24710,479471
24745,479472
24710,479473
24743,479474
24751,479475
24744,479476
24754,479477
24732,479478
24736,479479
24724,479480
24755,479481
24753,479482
24723,479483
24740,479484
24710,479485
24755,479486
24716,479487
24753,479488
24722,479489
24717,479490
24730,479491
24756,479492
24738,479493
24732,479494
24730,479495
24721,479496
24753,479497
24721,479498
24727,479499
24753,479500
24754,479501
24736,479502
24754,479503
24710,479504
24740,479505
24753,479506
24752,479507
24743,479508
24732,479509
24715,479510
24738,479511
24710,479512
24730,479513
24732,479514
24738,479515
24731,479516
24725,479517
24736,479518
24730,479519
24715,479520
24711,479521
24735,479522
24732,479523
24722,479524
24722,479525
24742,479526
24715,479527
24732,479528
24724,479529
24738,479530
24715,479531
24754,479532
24752,479533
24710,479534
24750,479535
24738,479536
24752,479537
24746,479538
24732,479539
24751,479540
24753,479541
24724,479542
24751,479543
24722,479544
24722,479545
24751,479546
24735,479547
24730,479548
24756,479549
24754,479550
24738,479551
24752,479552
24717,479553
24744,479554
24730,479555
24731,479556
24710,479557
24710,479558
24751,479559
24722,479560
24750,479561
24741,479562
24740,479563
24710,479564
24734,479565
24726,479566
24710,479567
24753,479568
24754,479569
24754,479570
24725,479571
24740,479572
24724,479573
24710,479574
24715,479575
24723,479576
24732,479577
24743,479578
24715,479579
24738,479580
24755,479581
24722,479582
24715,479583
24730,479584
24745,479585
24715,479586
24750,479587
24753,479588
24720,479589
24753,479590
24753,479591
24722,479592
24754,479593
24744,479594
24751,479595
24736,479596
24746,479597
24750,479598
24711,479599
24710,479600
24737,479601
24735,479602
24711,479603
24755,479604
24717,479605
24738,479606
24717,479607
24751,479608
24751,479609
24715,479610
24732,479611
24716,479612
24751,479613
24744,479614
24717,479615
24710,479616
24751,479617
24723,479618
24710,479619
24753,479620
24710,479621
24736,479622
24743,479623
24752,479624
24715,479625
24731,479626
24711,479627
24755,479628
24744,479629
24754,479630
24743,479631
24730,479632
24725,479633
24730,479634
24743,479635
24756,479636
24753,479637
24716,479638
24744,479639
24745,479640
24724,479641
24753,479642
24710,479643
24710,479644
24715,479645
24720,479646
24753,479647
24723,479648
24755,479649
24722,479650
24755,479651
24743,479652
24743,479653
24742,479654
24710,479655
24751,479656
24710,479657
24717,479658
24723,479659
24710,479660
24725,479661
24720,479662
24715,479663
24740,479664
24745,479665
24744,479666
24735,479667
24710,479668
24715,479669
24746,479670
24731,479671
24744,479672
24723,479673
24715,479674
24715,479675
24716,479676
24725,479677
24754,479678
24717,479679
24731,479680
24727,479681
24740,479682
24732,479683
24727,479684
24722,479685
24723,479686
24755,479687
24753,479688
24752,479689
24750,479690
24753,479691
24744,479692
24726,479693
24743,479694
24716,479695
24751,479696
24710,479697
24743,479698
24722,479699
24751,479700
24723,479701
24717,479702
24755,479703
24710,479704
24724,479705
24715,479706
24755,479707
24740,479708
24738,479709
24740,479710
24724,479711
24731,479712
24715,479713
24734,479714
24756,479715
24722,479716
24710,479717
24746,479718
24745,479719
24725,479720
24743,479721
24745,479722
24756,479723
24744,479724
24711,479725
24743,479726
24752,479727
24754,479728
24724,479729
24710,479730
24722,479731
24723,479732
24756,479733
24744,479734
24743,479735
24730,479736
24710,479737
24732,479738
24756,479739
24751,479740
24724,479741
24723,479742
24740,479743
24716,479744
24717,479745
24711,479746
24710,479747
24722,479748
24756,479749
24751,479750
24743,479751
24738,479752
24756,479753
24715,479754
24724,479755
24710,479756
24745,479757
24725,479758
24710,479759
24752,479760
24740,479761
24715,479762
24744,479763
24725,479764
24730,479765
24715,479766
24717,479767
24727,479768
24715,479769
24753,479770
24710,479771
24726,479772
24716,479773
24715,479774
24711,479775
24750,479776
24715,479777
24722,479778
24732,479779
24740,479780
24717,479781
24722,479782
24743,479783
24745,479784
24746,479785
24734,479786
24716,479787
24756,479788
24738,479789
24720,479790
24710,479791
24717,479792
24730,479793
24726,479794
24756,479795
24725,479796
24734,479797
24741,479798
24711,479799
24753,479800
24755,479801
24715,479802
24742,479803
24725,479804
24731,479805
24715,479806
24722,479807
24725,479808
24710,479809
24756,479810
24753,479811
24735,479812
24751,479813
24717,479814
24751,479815
24744,479816
24724,479817
24751,479818
24751,479819
24710,479820
24756,479821
24710,479822
24710,479823
