key,SK
93700,958534
93700,958535
93700,958536
93700,958537
93700,958538
93700,958539
93700,958540
93700,958541
93700,958542
93700,958543
93700,958544
93700,958545
93700,958546
93700,958547
93700,958548
93700,958549
93700,958550
93700,958551
93700,958552
93700,958553
93700,958554
93700,958555
93700,958556
93700,958557
93700,958558
93700,958559
93700,958560
93700,958561
93700,958562
93700,958563
93700,958564
93700,958565
93700,958566
93700,958567
93700,958568
93700,958569
93700,958570
93700,958571
93700,958572
93700,958573
93700,958574
93700,958575
93700,958576
93700,958577
93700,958578
93700,958579
93700,958580
93700,958581
93700,958582
93700,958583
93700,958584
93700,958585
93700,958586
93700,958587
93700,958588
93700,958589
93700,958590
93700,958591
93700,958592
93700,958593
93700,958594
93700,958595
93700,958596
93700,958597
93700,958598
93700,958599
93700,958600
93700,958601
93700,958602
93700,958603
93700,958604
93700,958605
93700,958606
93700,958607
93700,958608
93700,958609
93700,958610
93700,958611
93700,958612
93700,958613
93700,958614
93700,958615
93700,958616
93700,958617
93700,958618
93700,958619
93700,958620
93700,958621
93700,958622
93700,958623
93700,958624
93700,958625
93700,958626
93700,958627
93700,958628
93700,958629
93700,958630
93700,958631
93700,958632
93700,958633
93700,958634
93700,958635
93700,958636
93700,958637
93700,958638
93700,958639
93700,958640
93700,958641
93700,958642
93700,958643
93700,958644
93700,958645
93700,958646
93700,958647
93700,958648
93700,958649
93700,958650
93700,958651
93700,958652
93700,958653
93700,958654
93700,958655
93700,958656
93700,958657
93700,958658
93700,958659
93700,958660
93700,958661
93700,958662
93700,958663
93700,958664
93700,958665
93700,958666
93700,958667
93700,958668
93700,958669
93700,958670
93700,958671
93700,958672
93700,958673
93700,958674
93700,958675
93800,958676
93819,958677
93890,958678
93800,958679
93821,958680
93880,958681
93819,958682
93880,958683
93819,958684
93890,958685
93800,958686
93807,958687
93800,958688
93806,958689
93890,958690
93821,958691
93822,958692
93807,958693
93880,958694
93800,958695
93806,958696
93890,958697
93800,958698
93800,958699
93805,958700
93821,958701
93821,958702
93890,958703
93806,958704
93890,958705
93800,958706
93806,958707
93800,958708
93800,958709
93890,958710
93821,958711
93800,958712
93880,958713
93806,958714
93800,958715
93815,958716
93800,958717
93806,958718
93890,958719
93800,958720
93890,958721
93800,958722
93800,958723
93800,958724
93880,958725
93806,958726
93806,958727
93821,958728
93800,958729
93804,958730
93880,958731
93821,958732
93821,958733
93821,958734
93800,958735
93800,958736
93800,958737
93800,958738
93819,958739
93800,958740
93821,958741
93819,958742
93821,958743
93806,958744
93807,958745
93819,958746
93819,958747
93820,958748
93800,958749
93800,958750
93890,958751
93800,958752
93801,958753
93800,958754
93806,958755
93806,958756
93800,958757
93806,958758
93806,958759
93821,958760
93800,958761
93804,958762
93800,958763
93800,958764
93819,958765
93800,958766
93890,958767
93822,958768
93805,958769
93800,958770
93804,958771
93800,958772
93822,958773
93800,958774
93806,958775
93800,958776
93800,958777
93800,958778
93800,958779
93800,958780
93800,958781
93800,958782
93800,958783
93880,958784
93800,958785
93800,958786
93819,958787
93800,958788
93806,958789
93804,958790
93806,958791
93800,958792
93800,958793
93800,958794
93800,958795
93800,958796
93890,958797
93800,958798
93800,958799
93800,958800
93890,958801
93800,958802
93806,958803
93890,958804
93890,958805
93819,958806
93880,958807
93800,958808
93800,958809
93890,958810
93800,958811
93819,958812
93804,958813
93800,958814
93804,958815
93806,958816
93800,958817
93800,958818
93800,958819
93805,958820
93806,958821
93800,958822
93890,958823
93890,958824
93804,958825
93806,958826
93819,958827
93806,958828
93821,958829
93800,958830
93804,958831
93800,958832
93800,958833
93800,958834
93806,958835
93890,958836
93819,958837
93800,958838
93819,958839
93800,958840
93800,958841
93890,958842
93800,958843
93806,958844
93819,958845
93806,958846
93821,958847
93800,958848
93821,958849
93800,958850
93800,958851
93800,958852
93804,958853
93890,958854
93890,958855
93800,958856
93819,958857
93821,958858
93800,958859
93890,958860
93807,958861
93800,958862
93890,958863
93806,958864
93890,958865
93807,958866
93800,958867
93800,958868
93800,958869
93800,958870
93800,958871
93800,958872
93806,958873
93800,958874
93800,958875
93890,958876
93806,958877
93806,958878
93819,958879
93804,958880
93806,958881
93806,958882
93819,958883
93800,958884
93800,958885
93806,958886
93800,958887
93806,958888
93800,958889
93890,958890
93804,958891
93819,958892
93806,958893
93821,958894
93890,958895
93800,958896
93880,958897
93806,958898
93890,958899
93800,958900
93804,958901
93821,958902
93800,958903
93800,958904
93821,958905
93806,958906
93804,958907
93890,958908
93800,958909
93800,958910
93806,958911
93800,958912
93800,958913
93890,958914
93806,958915
93804,958916
93806,958917
93800,958918
93800,958919
93890,958920
93800,958921
93800,958922
93819,958923
93800,958924
93800,958925
93890,958926
93880,958927
93890,958928
93800,958929
93805,958930
93800,958931
93800,958932
93804,958933
93890,958934
93800,958935
93890,958936
93806,958937
93890,958938
93806,958939
93800,958940
93800,958941
93800,958942
93880,958943
93800,958944
93890,958945
93806,958946
93890,958947
93800,958948
93806,958949
93806,958950
93806,958951
93890,958952
93890,958953
93800,958954
93819,958955
93821,958956
93800,958957
93890,958958
93890,958959
93800,958960
93800,958961
93804,958962
93800,958963
93800,958964
93890,958965
93819,958966
93800,958967
93806,958968
93800,958969
93800,958970
93890,958971
93821,958972
93806,958973
93890,958974
93800,958975
93804,958976
93822,958977
93800,958978
93800,958979
93800,958980
93890,958981
93800,958982
93890,958983
93819,958984
93800,958985
93800,958986
93890,958987
93806,958988
93821,958989
93800,958990
93800,958991
93890,958992
93806,958993
93819,958994
93804,958995
93804,958996
93800,958997
93800,958998
93880,958999
93890,959000
93819,959001
93822,959002
93800,959003
93890,959004
93804,959005
93890,959006
93800,959007
93800,959008
93800,959009
93890,959010
93819,959011
93804,959012
93800,959013
93800,959014
93800,959015
93890,959016
93880,959017
93806,959018
93890,959019
93800,959020
93800,959021
93821,959022
93819,959023
93800,959024
93800,959025
93800,959026
93800,959027
93821,959028
93806,959029
93890,959030
93806,959031
93880,959032
93807,959033
93890,959034
93800,959035
93821,959036
93804,959037
93806,959038
93804,959039
93806,959040
93800,959041
93800,959042
93990,959043
93950,959044
93950,959045
93950,959046
93900,959047
93900,959048
93950,959049
93950,959050
93950,959051
93900,959052
93990,959053
93940,959054
93950,959055
93950,959056
93950,959057
93950,959058
93900,959059
93900,959060
93995,959061
93900,959062
93950,959063
93900,959064
93900,959065
93900,959066
93940,959067
93950,959068
93950,959069
93900,959070
93990,959071
93900,959072
93900,959073
93900,959074
93945,959075
93950,959076
93950,959077
93900,959078
93900,959079
93950,959080
93900,959081
93950,959082
93900,959083
93900,959084
93950,959085
93900,959086
93900,959087
93950,959088
93950,959089
93950,959090
93900,959091
93900,959092
93945,959093
93900,959094
93950,959095
93900,959096
93900,959097
93900,959098
93900,959099
93900,959100
93995,959101
93950,959102
93950,959103
93990,959104
93950,959105
93950,959106
93950,959107
93950,959108
93900,959109
93995,959110
93900,959111
93950,959112
93995,959113
93950,959114
93940,959115
93940,959116
93950,959117
93900,959118
93950,959119
93900,959120
93950,959121
93950,959122
93900,959123
93950,959124
93900,959125
93945,959126
93950,959127
93900,959128
93900,959129
93950,959130
93900,959131
93995,959132
93990,959133
93900,959134
93900,959135
93900,959136
93990,959137
93900,959138
93900,959139
93950,959140
93900,959141
93900,959142
93950,959143
93900,959144
93900,959145
93950,959146
93950,959147
93950,959148
93990,959149
93950,959150
93995,959151
93950,959152
93900,959153
93900,959154
93900,959155
93900,959156
93950,959157
93990,959158
93950,959159
93995,959160
93950,959161
93900,959162
93900,959163
93995,959164
93900,959165
93950,959166
93950,959167
93900,959168
93950,959169
93990,959170
93950,959171
93995,959172
93950,959173
93950,959174
93900,959175
93900,959176
93900,959177
93945,959178
93950,959179
93950,959180
93950,959181
93950,959182
93900,959183
93900,959184
93940,959185
93950,959186
93940,959187
93950,959188
93900,959189
93900,959190
93950,959191
93900,959192
93950,959193
93950,959194
93900,959195
93950,959196
93945,959197
93950,959198
93950,959199
93950,959200
93950,959201
93940,959202
93995,959203
93940,959204
93950,959205
93940,959206
93950,959207
93990,959208
93950,959209
93950,959210
93900,959211
