key,SK
20541,413250
20550,413251
20540,413252
20561,413253
20541,413254
20541,413255
20541,413256
20511,413257
20520,413258
20550,413259
20540,413260
20550,413261
20540,413262
20521,413263
20560,413264
20535,413265
20560,413266
20551,413267
20550,413268
20560,413269
20541,413270
20551,413271
20520,413272
20551,413273
20510,413274
20540,413275
20540,413276
20530,413277
20560,413278
20541,413279
20541,413280
20530,413281
20531,413282
20521,413283
20550,413284
20540,413285
20550,413286
20550,413287
20561,413288
20550,413289
20550,413290
20540,413291
20530,413292
20560,413293
20551,413294
20540,413295
20550,413296
20540,413297
20560,413298
20561,413299
20550,413300
20540,413301
20550,413302
20511,413303
20541,413304
20511,413305
20520,413306
20551,413307
20560,413308
20551,413309
20551,413310
20530,413311
20530,413312
20550,413313
20530,413314
20551,413315
20541,413316
20541,413317
20560,413318
20551,413319
20540,413320
20540,413321
20530,413322
20540,413323
20551,413324
20541,413325
20521,413326
20550,413327
20561,413328
20540,413329
20530,413330
20530,413331
20521,413332
20561,413333
20540,413334
20541,413335
20521,413336
20541,413337
20551,413338
20560,413339
20551,413340
20540,413341
20520,413342
20511,413343
20530,413344
20561,413345
20551,413346
20551,413347
20540,413348
20540,413349
20521,413350
20510,413351
20521,413352
20530,413353
20541,413354
20541,413355
20510,413356
20510,413357
20540,413358
20520,413359
20510,413360
20550,413361
20561,413362
20541,413363
20511,413364
20510,413365
20530,413366
20561,413367
20541,413368
20540,413369
20560,413370
20540,413371
20511,413372
20560,413373
20560,413374
20560,413375
20530,413376
20541,413377
20530,413378
20561,413379
20530,413380
20560,413381
20521,413382
20551,413383
20561,413384
20560,413385
20520,413386
20550,413387
20511,413388
20520,413389
20511,413390
20560,413391
20560,413392
20530,413393
20521,413394
20540,413395
20540,413396
20540,413397
20550,413398
20510,413399
20541,413400
20520,413401
20511,413402
20560,413403
20550,413404
20550,413405
20560,413406
20561,413407
20540,413408
20550,413409
20560,413410
20530,413411
20560,413412
20520,413413
20520,413414
20550,413415
20510,413416
20561,413417
20520,413418
20540,413419
20520,413420
20561,413421
20510,413422
20550,413423
20521,413424
20561,413425
20510,413426
20530,413427
20551,413428
20520,413429
20540,413430
20550,413431
20540,413432
20560,413433
20551,413434
20511,413435
20520,413436
20560,413437
20560,413438
20560,413439
20530,413440
20510,413441
20530,413442
20521,413443
20510,413444
20560,413445
20541,413446
20520,413447
20511,413448
20541,413449
20540,413450
20541,413451
20510,413452
20511,413453
20520,413454
20550,413455
20520,413456
20551,413457
20511,413458
20550,413459
20521,413460
20520,413461
20510,413462
20551,413463
20550,413464
20540,413465
20560,413466
20510,413467
20541,413468
20510,413469
20541,413470
20530,413471
20521,413472
20510,413473
20520,413474
20561,413475
20511,413476
20510,413477
20541,413478
20511,413479
20520,413480
20541,413481
20550,413482
20550,413483
20560,413484
20530,413485
20540,413486
20530,413487
20551,413488
20511,413489
20520,413490
20561,413491
20541,413492
20520,413493
20551,413494
20530,413495
20510,413496
20541,413497
20550,413498
20520,413499
20560,413500
20520,413501
20521,413502
20521,413503
20540,413504
20540,413505
20511,413506
20511,413507
20520,413508
20550,413509
20520,413510
20510,413511
20541,413512
20530,413513
20531,413514
20531,413515
20511,413516
20561,413517
20511,413518
20541,413519
20520,413520
20510,413521
20551,413522
20550,413523
20530,413524
20510,413525
20541,413526
20551,413527
20511,413528
20530,413529
20540,413530
20510,413531
20521,413532
20540,413533
20520,413534
20540,413535
20530,413536
20561,413537
20520,413538
20530,413539
20521,413540
20540,413541
20530,413542
20551,413543
20511,413544
20521,413545
20541,413546
20541,413547
20530,413548
20551,413549
20540,413550
20541,413551
20511,413552
20550,413553
20511,413554
20510,413555
20550,413556
20550,413557
20541,413558
20540,413559
20521,413560
20521,413561
20520,413562
20550,413563
20521,413564
20521,413565
20560,413566
20540,413567
20561,413568
20550,413569
20551,413570
20540,413571
20540,413572
20550,413573
20551,413574
20510,413575
20550,413576
20510,413577
20560,413578
20530,413579
20521,413580
20550,413581
20540,413582
20511,413583
20540,413584
20520,413585
20510,413586
20521,413587
20550,413588
20511,413589
20551,413590
20521,413591
20541,413592
20550,413593
20540,413594
20540,413595
20560,413596
20520,413597
20521,413598
20521,413599
20521,413600
20560,413601
20530,413602
20561,413603
20560,413604
20540,413605
20520,413606
20541,413607
20550,413608
20521,413609
20550,413610
20560,413611
20540,413612
20540,413613
20531,413614
20561,413615
20520,413616
20511,413617
20550,413618
20521,413619
20520,413620
20541,413621
20541,413622
20540,413623
20540,413624
20540,413625
20561,413626
20510,413627
20561,413628
20521,413629
20541,413630
20551,413631
20540,413632
20560,413633
20561,413634
20561,413635
20541,413636
20511,413637
20521,413638
20510,413639
20510,413640
20550,413641
20540,413642
20561,413643
20510,413644
20550,413645
20510,413646
20551,413647
20551,413648
20540,413649
20511,413650
20560,413651
20511,413652
20520,413653
20551,413654
20541,413655
20551,413656
20540,413657
20511,413658
20520,413659
20530,413660
20521,413661
20530,413662
20551,413663
20511,413664
20540,413665
20510,413666
20520,413667
20511,413668
20561,413669
20530,413670
20510,413671
20510,413672
20520,413673
20520,413674
20521,413675
20550,413676
20561,413677
20551,413678
20520,413679
20561,413680
20560,413681
20561,413682
20511,413683
20510,413684
20530,413685
20510,413686
20520,413687
20541,413688
20510,413689
20550,413690
20511,413691
20510,413692
20540,413693
20521,413694
20510,413695
20535,413696
20550,413697
20550,413698
20540,413699
20560,413700
20560,413701
20510,413702
20551,413703
20550,413704
20521,413705
20561,413706
20521,413707
20541,413708
20560,413709
20541,413710
20511,413711
20541,413712
20560,413713
20520,413714
20540,413715
20510,413716
20550,413717
20521,413718
20510,413719
20520,413720
20561,413721
20520,413722
20551,413723
20541,413724
20530,413725
20541,413726
20520,413727
20541,413728
20551,413729
20560,413730
20550,413731
20550,413732
20541,413733
20540,413734
20560,413735
20541,413736
20561,413737
20510,413738
20520,413739
20530,413740
20520,413741
20510,413742
20550,413743
20550,413744
20560,413745
20550,413746
20560,413747
20550,413748
20510,413749
20561,413750
20530,413751
20530,413752
20511,413753
20510,413754
20511,413755
20550,413756
20551,413757
20511,413758
20551,413759
20551,413760
20541,413761
20511,413762
20541,413763
20550,413764
20511,413765
20510,413766
20510,413767
20550,413768
20540,413769
20560,413770
20561,413771
20540,413772
20520,413773
20521,413774
20561,413775
20530,413776
20540,413777
20541,413778
20550,413779
20560,413780
20550,413781
20510,413782
20521,413783
20511,413784
20510,413785
20561,413786
20521,413787
20511,413788
20551,413789
20551,413790
20511,413791
20561,413792
20540,413793
20520,413794
20541,413795
20540,413796
20560,413797
20551,413798
20520,413799
20550,413800
20510,413801
20550,413802
20540,413803
20541,413804
20520,413805
20551,413806
20531,413807
20551,413808
20541,413809
20510,413810
20551,413811
20561,413812
20540,413813
20520,413814
20540,413815
20511,413816
20520,413817
20541,413818
20540,413819
20530,413820
20540,413821
20510,413822
20511,413823
20510,413824
20541,413825
20550,413826
20510,413827
20540,413828
20520,413829
20510,413830
20541,413831
20540,413832
20550,413833
20520,413834
20551,413835
20530,413836
20561,413837
20551,413838
20520,413839
20551,413840
20511,413841
20541,413842
20561,413843
20520,413844
20521,413845
20511,413846
20560,413847
20551,413848
20540,413849
20551,413850
20511,413851
20550,413852
20540,413853
20541,413854
20550,413855
20541,413856
20530,413857
20540,413858
20510,413859
20541,413860
20531,413861
20550,413862
20551,413863
20541,413864
20511,413865
20550,413866
20541,413867
20541,413868
20541,413869
20550,413870
20510,413871
20541,413872
20540,413873
20560,413874
20530,413875
20511,413876
20510,413877
20520,413878
20511,413879
20560,413880
20520,413881
20530,413882
20521,413883
20541,413884
20540,413885
20540,413886
20541,413887
20540,413888
20510,413889
20560,413890
20550,413891
20541,413892
20520,413893
20510,413894
20551,413895
20550,413896
20560,413897
20551,413898
20540,413899
20551,413900
20540,413901
20550,413902
20540,413903
20550,413904
20550,413905
20511,413906
20511,413907
20550,413908
20551,413909
20530,413910
20510,413911
20560,413912
20510,413913
20561,413914
20531,413915
20510,413916
20511,413917
20511,413918
20551,413919
20540,413920
20510,413921
20550,413922
20541,413923
20540,413924
20510,413925
20550,413926
20551,413927
20511,413928
20541,413929
20530,413930
20520,413931
20561,413932
20560,413933
20530,413934
20520,413935
20521,413936
20521,413937
20520,413938
20541,413939
20551,413940
20541,413941
20540,413942
20521,413943
20520,413944
20560,413945
20561,413946
20541,413947
20551,413948
20540,413949
20550,413950
20521,413951
20560,413952
20540,413953
20551,413954
20551,413955
20530,413956
20511,413957
20510,413958
20550,413959
20540,413960
20540,413961
20560,413962
20541,413963
20520,413964
20551,413965
20550,413966
20511,413967
20551,413968
20550,413969
20560,413970
20540,413971
20510,413972
20551,413973
20551,413974
20551,413975
20551,413976
20540,413977
20521,413978
20530,413979
20561,413980
20541,413981
20551,413982
20561,413983
20510,413984
20560,413985
20560,413986
20521,413987
20541,413988
20541,413989
20540,413990
20540,413991
20551,413992
20550,413993
20560,413994
20510,413995
20550,413996
20560,413997
20530,413998
20510,413999
20550,414000
20510,414001
20541,414002
20540,414003
20560,414004
20511,414005
20520,414006
20540,414007
20550,414008
20550,414009
20541,414010
20550,414011
20520,414012
20550,414013
20550,414014
20530,414015
20530,414016
20511,414017
20520,414018
20541,414019
20541,414020
20540,414021
20521,414022
20560,414023
20531,414024
20520,414025
20541,414026
20540,414027
20550,414028
20541,414029
20540,414030
20560,414031
20520,414032
20510,414033
20561,414034
20521,414035
20521,414036
20541,414037
20520,414038
20550,414039
20541,414040
20521,414041
20550,414042
20540,414043
20561,414044
20540,414045
20520,414046
20511,414047
20510,414048
20510,414049
20521,414050
20550,414051
20530,414052
20510,414053
20541,414054
20510,414055
20541,414056
20510,414057
20560,414058
20530,414059
20520,414060
20530,414061
20521,414062
20550,414063
20551,414064
20520,414065
20541,414066
20551,414067
20540,414068
20551,414069
20520,414070
20550,414071
20561,414072
20540,414073
20540,414074
20510,414075
20540,414076
20510,414077
20510,414078
20560,414079
20520,414080
20560,414081
20510,414082
20520,414083
20560,414084
20560,414085
20540,414086
20531,414087
20511,414088
20520,414089
20551,414090
20541,414091
20550,414092
20511,414093
20550,414094
20560,414095
20530,414096
20540,414097
20541,414098
20560,414099
20541,414100
20521,414101
20521,414102
20551,414103
20550,414104
20510,414105
20510,414106
20540,414107
20521,414108
20550,414109
20521,414110
20551,414111
20520,414112
20561,414113
20561,414114
20520,414115
20510,414116
20530,414117
20551,414118
20511,414119
20540,414120
20520,414121
20541,414122
20521,414123
20520,414124
20510,414125
20521,414126
20521,414127
20540,414128
20511,414129
20520,414130
20520,414131
20550,414132
20560,414133
20520,414134
20560,414135
20520,414136
20530,414137
20511,414138
20541,414139
